,X-coord,Y-coord,w
0,-8.413672727272727,-13.905454545454546,1.0
1,-7.5715666666666674,-13.951799999999999,1.0
2,-6.731371875000001,-13.9936875,1.0
3,-5.888421739130434,-14.032043478260869,1.0
4,-5.048764,-14.062560000000001,1.0
5,-4.204184210526316,-14.090473684210526,1.0
6,-3.360309090909091,-14.113454545454546,1.0
7,-2.5214000000000003,-14.132079999999998,1.0
8,-1.6747363636363637,-14.141272727272728,1.0
9,-0.8373134615384614,-14.150807692307692,1.0
10,0.8341991304347826,-14.150478260869564,1.0
11,1.67442,-14.14595,1.0
12,2.52088,-14.13172,1.0
13,3.362432432432432,-14.113702702702703,1.0
14,4.2052756097560975,-14.092024390243903,1.0
15,5.045622727272727,-14.06431818181818,1.0
16,5.889088636363636,-14.030636363636365,1.0
17,6.729237037037037,-13.993037037037038,1.0
18,7.570125,-13.952100000000002,1.0
19,8.415216216216216,-13.90289189189189,1.0
20,-8.631720588235297,-12.760235294117646,2.0
21,-7.765905714285713,-12.808057142857143,2.0
22,-6.905602631578948,-12.852552631578945,2.0
23,-6.04345925925926,-12.889185185185186,2.0
24,-5.179589473684211,-12.92286842105263,2.0
25,-4.314033333333334,-12.952777777777776,2.0
26,-3.4507085714285717,-12.973600000000003,2.0
27,-2.5869785714285713,-12.992607142857143,2.0
28,-1.7215625,-13.004406249999999,2.0
29,-0.8533872499999999,-13.012,2.0
30,0.8553676923076924,-13.016923076923076,2.0
31,1.7186538461538459,-13.006076923076922,2.0
32,2.5831999999999997,-12.99489655172414,2.0
33,3.4480931034482762,-12.974931034482758,2.0
34,4.311931034482758,-12.952310344827588,2.0
35,5.177151851851852,-12.925333333333331,2.0
36,6.042004545454545,-12.890045454545456,2.0
37,6.908006666666666,-12.8504,2.0
38,7.76951,-12.809466666666667,2.0
39,8.633489999999998,-12.75983333333333,2.0
40,-8.789320512820515,-11.477205128205128,3.0
41,-7.91052380952381,-11.527119047619047,3.0
42,-7.031975,-11.571642857142859,3.0
43,-6.153129411764707,-11.610764705882353,3.0
44,-5.276114285714286,-11.645249999999999,3.0
45,-4.3914967741935484,-11.670967741935485,3.0
46,-3.5114828571428576,-11.695457142857144,3.0
47,-2.6339444444444444,-11.713814814814814,3.0
48,-1.7544857142857144,-11.727190476190476,3.0
49,-0.8735483333333334,-11.733375,3.0
50,0.8711617241379309,-11.73486206896552,3.0
51,1.7523742857142857,-11.7294,3.0
52,2.6327034482758624,-11.714551724137932,3.0
53,3.514181818181818,-11.695333333333332,3.0
54,4.394122222222222,-11.672944444444443,3.0
55,5.275413793103448,-11.643310344827585,3.0
56,6.152884375,-11.610625,3.0
57,7.032355172413793,-11.571172413793102,3.0
58,7.910781818181818,-11.526545454545454,3.0
59,8.78818125,-11.478562499999999,3.0
60,-8.911446153846153,-10.1015,4.0
61,-8.020357142857144,-10.151171428571429,4.0
62,-7.131817391304348,-10.194130434782608,4.0
