,X-coord,Y-coord,w
0,-8.45600606060606,-8.326448484848486,1.0
1,-7.609761538461537,-8.374457692307692,1.0
2,-6.7649064516129025,-8.418064516129032,1.0
3,-5.919945161290323,-8.45562258064516,1.0
4,-5.073175757575757,-8.489009090909091,1.0
5,-4.228978125,-8.512418749999998,1.0
6,-3.3795479999999998,-8.538736,1.0
7,-2.5327814814814817,-8.558937037037037,1.0
8,-1.6862000000000001,-8.5675725,1.0
9,-0.8384012903225806,-8.57197741935484,1.0
10,0.84042,-8.574814285714284,1.0
11,1.687492,-8.569612,1.0
12,2.534416129032258,-8.554470967741938,1.0
13,3.37985,-8.537447222222221,1.0
14,4.223967741935484,-8.515019354838712,1.0
15,5.074433333333333,-8.48914,1.0
16,5.920800000000001,-8.456685294117646,1.0
17,6.764714285714286,-8.417745714285713,1.0
18,7.610650000000001,-8.37753,1.0
19,8.456709374999999,-8.3289875,1.0
20,-8.67461724137931,-7.000520689655172,2.0
21,-7.806559375,-7.046749999999999,2.0
22,-6.938513888888888,-7.090441666666666,2.0
23,-6.074159090909091,-7.128018181818184,2.0
24,-5.202979411764705,-7.159176470588235,2.0
25,-4.33589090909091,-7.1864954545454545,2.0
26,-3.464844,-7.21188,2.0
27,-2.5936413793103448,-7.224858620689655,2.0
28,-1.7310037037037036,-7.244588888888889,2.0
29,-0.8612860606060605,-7.248927272727272,2.0
30,0.8620374074074074,-7.248874074074075,2.0
31,1.72854,-7.242428571428571,2.0
32,2.5972926829268292,-7.226592682926829,2.0
33,3.4703633333333332,-7.2125,2.0
34,4.33551,-7.189576666666667,2.0
35,5.204862962962964,-7.1629555555555555,2.0
36,6.0718375,-7.129575,2.0
37,6.939247826086956,-7.090569565217391,2.0
38,7.808289655172413,-7.045820689655174,2.0
39,8.669504,-6.997023999999999,2.0
40,-8.824954545454547,-5.57,3.0
41,-7.9455478260869565,-5.619243478260869,3.0
42,-7.059940000000001,-5.66336,3.0
43,-6.1790521739130435,-5.69973043478261,3.0
44,-5.299081818181818,-5.736068181818182,3.0
45,-4.413504347826087,-5.761917391304348,3.0
46,-3.529996875,-5.783065625,3.0
47,-2.6484652173913044,-5.802547826086956,3.0
48,-1.7585454545454546,-5.8151787878787875,3.0
49,-0.8757890625,-5.82398125,3.0
50,0.8741179411764706,-5.824455882352941,3.0
51,1.7624785714285716,-5.815571428571429,3.0
52,2.6461310344827584,-5.805489655172415,3.0
53,3.529033333333333,-5.785376666666666,3.0
54,4.4136827586206895,-5.760058620689654,3.0
55,5.2951218749999995,-5.73504375,3.0
56,6.179588461538462,-5.702296153846154,3.0
57,7.060691891891892,-5.663981081081081,3.0
58,7.945046875,-5.6195562500000005,3.0
59,8.823086363636365,-5.570204545454546,3.0
60,-8.941135714285714,-4.073075,4.0
61,-8.047822222222223,-4.122507407407408,4.0
62,-7.154657142857143,-4.164614285714285,4.0
