,X-coord,Y-coord,w
0,-8.420180000000002,-13.12424,1.0
1,-7.581000000000001,-13.16826666666667,1.0
2,-6.733117142857143,-13.214,1.0
3,-5.894034782608695,-13.249565217391302,1.0
4,-5.049690909090909,-13.28269696969697,1.0
5,-4.205479166666667,-13.313458333333335,1.0
6,-3.3659529411764706,-13.333882352941178,1.0
7,-2.5215634146341466,-13.350780487804876,1.0
8,-1.678619230769231,-13.361384615384615,1.0
9,-0.8339169999999999,-13.3702,1.0
10,0.8339939999999999,-13.36984,1.0
11,1.676435483870968,-13.364903225806453,1.0
12,2.5220176470588234,-13.35135294117647,1.0
13,3.3660333333333337,-13.334666666666665,1.0
14,4.205177777777778,-13.310305555555553,1.0
15,5.0520555555555555,-13.284296296296295,1.0
16,5.891566666666667,-13.252645833333332,1.0
17,6.735876666666667,-13.213533333333334,1.0
18,7.576273684210527,-13.170947368421054,1.0
19,8.420259999999999,-13.120966666666668,1.0
20,-8.637855263157894,-11.951973684210527,2.0
21,-7.774394117647059,-12.001735294117646,2.0
22,-6.911553571428572,-12.044,2.0
23,-6.046563333333334,-12.082666666666666,2.0
24,-5.180831034482758,-12.116793103448273,2.0
25,-4.314742857142857,-12.145214285714287,2.0
26,-3.45495,-12.168357142857145,2.0
27,-2.586345,-12.183,2.0
28,-1.724006666666667,-12.195666666666664,2.0
29,-0.8549672727272727,-12.204727272727274,2.0
30,0.8531010256410257,-12.208153846153847,2.0
31,1.7195500000000001,-12.196821428571425,2.0
32,2.589909677419355,-12.18448387096774,2.0
33,3.45499,-12.16735,2.0
34,4.314631578947368,-12.14236842105263,2.0
35,5.181882758620691,-12.114206896551725,2.0
36,6.046896666666667,-12.0849,2.0
37,6.910925714285714,-12.041628571428573,2.0
38,7.777047619047618,-12.002142857142857,2.0
39,8.637552777777778,-11.952527777777776,2.0
40,-8.79325652173913,-10.647608695652172,3.0
41,-7.9115375000000006,-10.699291666666667,3.0
42,-7.039321739130435,-10.741652173913044,3.0
43,-6.156424137931034,-10.780758620689655,3.0
44,-5.276833333333333,-10.816444444444445,3.0
45,-4.397688235294118,-10.84514705882353,3.0
46,-3.5180039999999995,-10.865120000000001,3.0
47,-2.6362866666666664,-10.883199999999999,3.0
48,-1.7546454545454546,-10.89822727272727,3.0
49,-0.8708705882352942,-10.907352941176473,3.0
50,0.8702252380952382,-10.906333333333333,3.0
51,1.7545758620689655,-10.896793103448275,3.0
52,2.6356657142857145,-10.885314285714287,3.0
53,3.5160512820512815,-10.867128205128207,3.0
54,4.399658333333334,-10.841375,3.0
55,5.276892857142856,-10.814071428571427,3.0
56,6.158003333333332,-10.783133333333332,3.0
57,7.040286666666666,-10.7426,3.0
58,7.9167,-10.697533333333332,3.0
59,8.793610344827586,-10.647310344827588,3.0
60,-8.914580769230769,-9.255496153846154,4.0
61,-8.025129411764706,-9.303638235294118,4.0
62,-7.13622,-9.3487,4.0
63,-6.244668965517241,-9.3874,4.0
64,-5.349641176470589,-9.418667647058824,4.0
65,-4.460158620689656,-9.44906551724138,4.0
66,-3.5644370370370373,-9.47262962962963,4.0
67,-2.6722967741935486,-9.489651612903224,4.0
68,-1.7785894736842105,-9.502863157894739,4.0
69,-0.884475,-9.510632142857144,4.0
70,0.8853875757575757,-9.510345454545455,4.0
71,1.779651724137931,-9.503789655172413,4.0
72,2.6709300000000002,-9.489203333333334,4.0
73,3.5652521739130445,-9.472930434782608,4.0
74,4.459040625,-9.449265624999999,4.0
75,5.351537931034484,-9.421937931034483,4.0
76,6.244076923076923,-9.38686923076923,4.0
77,7.133814705882353,-9.350232352941177,4.0
78,8.025799999999998,-9.302503703703705,4.0
79,8.915818181818183,-9.254354545454547,4.0
80,-9.011702158273382,-7.792374100719424,5.0
81,-8.111755944055943,-7.840968531468531,5.0
82,-7.212051111111111,-7.884646666666667,5.0
83,-6.311647552447553,-7.923782517482518,5.0
84,-5.41001301369863,-7.956979452054795,5.0
85,-4.507221472392639,-7.985624539877301,5.0
86,-3.604458083832336,-8.008329341317364,5.0
87,-2.7011832061068706,-8.026506106870228,5.0
88,-1.7975407894736843,-8.039315131578947,5.0
89,-0.8946121249999999,-8.047039375,5.0
90,0.8949916025641025,-8.047153205128206,5.0
91,1.798561290322581,-8.038997419354839,5.0
92,2.701979591836735,-8.026861224489796,5.0
93,3.605062580645161,-8.009107741935484,5.0
94,4.507650632911392,-7.985825316455696,5.0
95,5.40874693877551,-7.957118367346937,5.0
96,6.310546875,-7.9229515625,5.0
97,7.212661971830985,-7.885142957746479,5.0
98,8.113559146341464,-7.841238414634146,5.0
99,9.011945864661653,-7.791868421052632,5.0
100,-9.090878125,-6.2746375,6.0
101,-8.184116129032258,-6.324900000000001,6.0
102,-7.275646875,-6.367090625,6.0
103,-6.367866666666667,-6.40623888888889,6.0
104,-5.457991304347826,-6.439260869565216,6.0
105,-4.548097297297298,-6.467548648648649,6.0
106,-3.639330303030303,-6.491645454545455,6.0
107,-2.7250519999999994,-6.509227999999999,6.0
108,-1.8165260869565216,-6.522034782608696,6.0
109,-0.901186818181818,-6.530527272727272,6.0
110,0.9026223333333332,-6.530666666666667,6.0
111,1.8134076923076923,-6.521153846153845,6.0
112,2.724821428571428,-6.508335714285716,6.0
113,3.637596153846154,-6.490453846153846,6.0
114,4.546584848484848,-6.467251515151516,6.0
115,5.456648484848485,-6.439551515151515,6.0
116,6.3661771428571425,-6.405154285714286,6.0
