,X-coord,Y-coord,w
0,-8.466677777777777,-6.674551851851853,1.0
1,-7.621295652173914,-6.723378260869565,1.0
2,-6.773574074074075,-6.762918518518518,1.0
3,-5.930293548387096,-6.802841935483872,1.0
4,-5.079948148148149,-6.832744444444444,1.0
5,-4.233838095238095,-6.862247619047619,1.0
6,-3.3843800000000006,-6.8826866666666655,1.0
7,-2.536207407407407,-6.901988888888889,1.0
8,-1.688627272727273,-6.913795454545453,1.0
9,-0.8409504761904761,-6.924609523809524,1.0
10,0.8408779999999999,-6.926748,1.0
11,1.6895399999999998,-6.916431428571429,1.0
12,2.5375735294117647,-6.904161764705883,1.0
13,3.3870638888888887,-6.887083333333333,1.0
14,4.235533333333333,-6.8611266666666655,1.0
15,5.080897500000001,-6.8382499999999995,1.0
16,5.928989285714286,-6.804428571428571,1.0
17,6.775788,-6.7647759999999995,1.0
18,7.62473,-6.719856666666667,1.0
19,8.466385,-6.676264999999999,1.0
20,-8.681202564102565,-5.291874358974359,2.0
21,-7.814714705882352,-5.338676470588235,2.0
22,-6.9501833333333325,-5.384827777777777,2.0
23,-6.080659375,-5.422071875,2.0
24,-5.208832,-5.454516,2.0
25,-4.340526666666666,-5.480899999999999,2.0
26,-3.4722399999999998,-5.507304,2.0
27,-2.601227272727273,-5.525104545454545,2.0
28,-1.732309090909091,-5.536406060606061,2.0
29,-0.8620253124999999,-5.5404,2.0
30,0.8598636842105264,-5.541121052631579,2.0
31,1.73088,-5.53433,2.0
32,2.5980935483870966,-5.523458064516128,2.0
33,3.4758083333333336,-5.503975,2.0
34,4.3426125,-5.4821625,2.0
35,5.210965714285716,-5.4544428571428565,2.0
36,6.0801107142857145,-5.42192142857143,2.0
37,6.948954545454546,-5.380381818181818,2.0
38,7.814750000000001,-5.3402875,2.0
39,8.682182857142859,-5.290694285714286,2.0
40,-8.833097435897436,-3.8237974358974363,3.0
41,-7.950437931034482,-3.8720896551724135,3.0
42,-7.065858974358973,-3.914584615384615,3.0
43,-6.187335999999999,-3.9516039999999997,3.0
44,-5.301453571428572,-3.9878821428571425,3.0
45,-4.4162965517241375,-4.0129,3.0
46,-3.533727272727273,-4.0360272727272735,3.0
47,-2.6476870967741934,-4.054093548387097,3.0
48,-1.763081818181818,-4.067903030303031,3.0
49,-0.8766427272727273,-4.073213636363636,3.0
50,0.8750162962962962,-4.072733333333333,3.0
51,1.7627515151515152,-4.068384848484849,3.0
52,2.6469774193548385,-4.054209677419355,3.0
53,3.5337227272727274,-4.036381818181818,3.0
54,4.416946428571428,-4.014024999999999,3.0
55,5.304591304347826,-3.9875086956521737,3.0
56,6.185448387096774,-3.9531129032258057,3.0
57,7.066135714285713,-3.916314285714286,3.0
58,7.950992592592592,-3.872314814814815,3.0
59,8.83326129032258,-3.8246580645161283,3.0
60,-8.942856521739131,-2.2933173913043476,4.0
61,-8.052491891891894,-2.342118918918919,4.0
62,-7.160017142857143,-2.38636,4.0
63,-6.265536666666668,-2.4236166666666668,4.0
64,-5.3712740740740745,-2.4569185185185183,4.0
65,-4.472162068965516,-2.484548275862069,4.0
66,-3.579022222222223,-2.5066749999999995,4.0
67,-2.684112903225806,-2.5220935483870965,4.0
68,-1.785390625,-2.5353000000000003,4.0
69,-0.8892596153846154,-2.54238076923077,4.0
70,0.8884229166666667,-2.5441625,4.0
71,1.7837535714285713,-2.5367642857142854,4.0
72,2.6819481481481486,-2.522818518518519,4.0
73,3.578829032258065,-2.505167741935484,4.0
74,4.474373333333333,-2.4839733333333336,4.0
75,5.371903225806451,-2.455064516129032,4.0
76,6.264565789473684,-2.422318421052631,4.0
77,7.1601479999999995,-2.383988,4.0
78,8.05223076923077,-2.3417897435897435,4.0
79,8.945177419354838,-2.295835483870968,4.0
80,-9.03411095890411,-0.7167806164383561,5.0
81,-8.132237837837838,-0.7633089864864865,5.0
82,-7.23072408759124,-0.8050974452554744,5.0
83,-6.327107246376812,-0.8436772463768115,5.0
84,-5.422883999999999,-0.8754214,5.0
85,-4.519341379310345,-0.9028752413793103,5.0
86,-3.6143233532934125,-0.9246379041916168,5.0
87,-2.7090786764705883,-0.9423204411764705,5.0
88,-1.8024857142857145,-0.95566512987013,5.0
89,-0.8975701986754966,-0.9622208609271524,5.0
90,0.8971820125786165,-0.9622850943396227,5.0
91,1.803551677852349,-0.954266912751678,5.0
92,2.7088102564102563,-0.9431529487179486,5.0
93,3.6136732919254664,-0.9250463354037266,5.0
94,4.5195189024390245,-0.9022098170731707,5.0
95,5.423926451612902,-0.875300129032258,5.0
96,6.3273652173913035,-0.84335,5.0
97,7.230741605839417,-0.805218905109489,5.0
98,8.133313333333332,-0.7634306666666667,5.0
99,9.034408275862068,-0.7164870344827587,5.0
100,-9.104582352941177,0.9000605882352941,6.0
101,-8.194833333333333,0.8529806666666666,6.0
102,-7.286896969696969,0.811341212121212,6.0
103,-6.375594444444444,0.7742177777777779,6.0
104,-5.466694736842104,0.7423934210526317,6.0
105,-4.555769230769231,0.7142407692307693,6.0
106,-3.6425269230769235,0.6910576923076923,6.0
107,-2.729443181818182,0.6755384090909091,6.0
108,-1.8172406250000002,0.6636959375,6.0
109,-0.904561081081081,0.6564878378378378,6.0
110,0.9037504761904762,0.6540123809523811,6.0
111,1.81832,0.664748,6.0
112,2.7283551724137918,0.676548275862069,6.0
113,3.6439750000000006,0.6936054166666668,6.0
114,4.555457692307693,0.7140299999999999,6.0
115,5.464573333333333,0.7434413333333334,6.0
116,6.376608695652174,0.7755930434782607,6.0
117,7.288237931034482,0.8102379310344827,6.0
118,8.19256,0.853258,6.0
119,9.103592307692308,0.8996642307692307,6.0
120,-9.159938461538461,2.544380769230769,7.0
121,-8.24457142857143,2.499596428571428,7.0
122,-7.327163157894738,2.457873684210526,7.0
123,-6.416194999999999,2.4225000000000003,7.0
124,-5.496071428571428,2.388353571428571,7.0
125,-4.585486206896553,2.3622862068965516,7.0
126,-3.6650321428571426,2.3425964285714285,7.0
127,-2.7463285714285712,2.3257392857142856,7.0
128,-1.8291833333333334,2.3126933333333337,7.0
129,-0.9079270370370371,2.3062962962962965,7.0
130,0.9095770833333333,2.3081666666666667,7.0
131,1.8266259259259259,2.314488888888889,7.0
132,2.747758620689656,2.3249999999999997,7.0
133,3.6645499999999998,2.3408363636363636,7.0
134,4.583159459459459,2.3650432432432424,7.0
135,5.498534782608695,2.3913608695652178,7.0
136,6.413348387096774,2.4194483870967747,7.0
137,7.331804166666667,2.4575541666666667,7.0
138,8.245732352941177,2.499252941176471,7.0
139,9.158165714285715,2.545185714285714,7.0
140,-9.20224347826087,4.212273913043479,8.0
141,-8.286057142857143,4.169185714285716,8.0
142,-7.365982051282051,4.128607692307693,8.0
143,-6.444252173913044,4.093352173913044,8.0
144,-5.526145945945947,4.062137837837838,8.0
145,-4.605499999999999,4.03530294117647,8.0
146,-3.6827119999999995,4.013124,8.0
147,-2.760051219512195,3.9968878048780487,8.0
148,-1.837373076923077,3.987896153846154,8.0
149,-0.9165141379310346,3.979589655172414,8.0
150,0.9128712903225807,3.981003225806451,8.0
151,1.8376777777777777,3.9862925925925925,8.0
152,2.757948484848485,3.9980454545454545,8.0
153,3.681429411764706,4.013164705882353,8.0
154,4.6037625,4.034834375,8.0
155,5.5271888888888885,4.06545,8.0
156,6.446528571428571,4.093760714285715,8.0
157,7.366087096774195,4.125909677419354,8.0
158,8.28650606060606,4.169072727272727,8.0
159,9.20198275862069,4.211986206896552,8.0
160,-9.23635,5.900869230769231,9.0
161,-8.31375,5.859246666666666,9.0
162,-7.3939487179487156,5.816071794871794,9.0
163,-6.471786842105264,5.781418421052631,9.0
164,-5.5467814814814815,5.75161111111111,9.0
165,-4.624036363636364,5.726881818181818,9.0
166,-3.695316,5.706304,9.0
167,-2.7728678571428573,5.689685714285713,9.0
168,-1.8456384615384616,5.6790692307692305,9.0
169,-0.9160357575757576,5.672527272727272,9.0
170,0.9176769565217392,5.671139130434783,9.0
171,1.8457518518518523,5.679681481481481,9.0
172,2.7715,5.688166666666667,9.0
173,3.698430434782608,5.705395652173912,9.0
174,4.621477777777778,5.7290074074074075,9.0
175,5.547245,5.751655,9.0
176,6.472477777777778,5.783362962962962,9.0
177,7.394622580645161,5.816151612903227,9.0
178,8.316328571428572,5.856888571428572,9.0
179,9.234685714285716,5.899610714285715,9.0
180,-9.260855172413795,7.602506896551724,10.0
181,-8.340651724137933,7.557768965517242,10.0
182,-7.4159703703703705,7.522244444444445,10.0
183,-6.490115789473684,7.487210526315789,10.0
184,-5.563794736842105,7.459784210526316,10.0
185,-4.637226666666667,7.433223333333332,10.0
186,-3.705578125,7.4117750000000004,10.0
187,-2.7797434782608694,7.394604347826089,10.0
188,-1.8504137931034486,7.386872413793103,10.0
189,-0.9203861290322579,7.380251612903225,10.0
190,0.9203743243243242,7.3789,10.0
191,1.8509741935483872,7.384993548387098,10.0
192,2.7804033333333322,7.396499999999999,10.0
193,3.707313793103448,7.413834482758621,10.0
194,4.6333095238095225,7.434304761904762,10.0
195,5.563728,7.459168000000001,10.0
196,6.490613513513513,7.485062162162163,10.0
197,7.416113793103449,7.520872413793103,10.0
198,8.3416375,7.5618541666666665,10.0
199,9.263378260869564,7.601934782608695,10.0
200,-9.279646428571427,9.315042857142858,11.0
201,-8.355319512195122,9.274634146341462,11.0
202,-7.43088787878788,9.235796969696969,11.0
203,-6.502976923076924,9.205484615384616,11.0
204,-5.573945454545455,9.175739393939393,11.0
205,-4.645360869565217,9.151447826086956,11.0
206,-3.7172272727272717,9.132027272727273,11.0
207,-2.785944,9.117424,11.0
208,-1.852657142857143,9.103053571428571,11.0
209,-0.9228379411764704,9.098958823529413,11.0
210,0.9221753125,9.099587499999998,11.0
211,1.8559538461538463,9.103349999999999,11.0
212,2.788010714285715,9.116046428571428,11.0
213,3.7151805555555546,9.131052777777775,11.0
214,4.644835714285714,9.150235714285715,11.0
215,5.574608,9.176219999999999,11.0
216,6.503224,9.203216,11.0
217,7.431081818181817,9.236175000000001,11.0
218,8.354793548387097,9.274441935483871,11.0
219,9.279828205128206,9.317425641025642,11.0
220,-9.29069677419355,11.036580645161289,12.0
221,-8.366107407407409,10.998074074074074,12.0
222,-7.441110714285715,10.957571428571429,12.0
223,-6.5131862068965525,10.927551724137931,12.0
224,-5.583225806451614,10.90051612903226,12.0
225,-4.651129268292683,10.876780487804877,12.0
226,-3.720919230769231,10.85803846153846,12.0
227,-2.788409375,10.84515625,12.0
228,-1.8570058823529414,10.832323529411765,12.0
229,-0.9228978571428571,10.826607142857142,12.0
230,0.9227386046511628,10.827116279069767,12.0
231,1.855251851851852,10.83325925925926,12.0
232,2.7868999999999997,10.844214285714285,12.0
233,3.7197099999999996,10.859166666666663,12.0
234,4.6518303030303025,10.879545454545454,12.0
235,5.582672727272728,10.902424242424244,12.0
236,6.5113529411764715,10.92914705882353,12.0
237,7.43863947368421,10.960684210526317,12.0
238,8.364242857142857,10.9965,12.0
239,9.28921,11.038766666666664,12.0
240,-9.295996666666666,12.766166666666667,13.0
241,-8.372120833333334,12.726166666666666,13.0
242,-7.4434148148148145,12.69351851851852,13.0
243,-6.513968571428572,12.661257142857142,13.0
244,-5.585919354838711,12.63316129032258,13.0
245,-4.656041935483871,12.610129032258063,13.0
246,-3.723078378378378,12.591405405405405,13.0
247,-2.7918454545454545,12.578303030303031,13.0
248,-1.8579136363636364,12.565227272727272,13.0
249,-0.9238090000000001,12.561966666666667,13.0
250,0.9248022222222223,12.561444444444446,13.0
251,1.8565861111111108,12.56661111111111,13.0
252,2.78845,12.580833333333334,13.0
253,3.7233117647058824,12.594676470588237,13.0
254,4.653519047619048,12.61057142857143,13.0
255,5.586068421052632,12.632631578947368,13.0
256,6.514593939393939,12.660333333333334,13.0
257,7.444526315789473,12.689473684210526,13.0
258,8.37157619047619,12.726809523809523,13.0
259,9.299196551724139,12.766137931034484,13.0
