,X-coord,Y-coord,w
0,-8.452532352941175,-9.128335294117647,1.0
1,-7.6059931034482755,-9.173300000000001,1.0
2,-6.762405555555555,-9.217466666666667,1.0
3,-5.915284848484848,-9.258033333333332,1.0
4,-5.070103225806452,-9.289467741935484,1.0
5,-4.222384375,-9.318259375,1.0
6,-3.3773566666666666,-9.338376666666669,1.0
7,-2.5322527777777784,-9.355827777777778,1.0
8,-1.6837066666666667,-9.36598,1.0
9,-0.8376348148148148,-9.37628888888889,1.0
10,0.8393109523809523,-9.377247619047619,1.0
11,1.6846760000000003,-9.37082,1.0
12,2.528661904761905,-9.353385714285713,1.0
13,3.378885714285715,-9.34275357142857,1.0
14,4.224947826086956,-9.316552173913044,1.0
15,5.0714,-9.291854545454544,1.0
16,5.914853846153846,-9.256261538461537,1.0
17,6.76015,-9.219965384615385,1.0
18,7.607528125,-9.173412500000001,1.0
19,8.451129166666666,-9.129570833333334,1.0
20,-8.667928571428572,-7.822838095238096,2.0
21,-7.800861904761906,-7.873723809523809,2.0
22,-6.933770588235294,-7.91484411764706,2.0
23,-6.069331034482759,-7.952544827586206,2.0
24,-5.199548717948717,-7.9878769230769215,2.0
25,-4.332844444444444,-8.01521111111111,2.0
26,-3.466596296296296,-8.0418,2.0
27,-2.597174074074074,-8.057633333333333,2.0
28,-1.727251724137931,-8.067758620689654,2.0
29,-0.8591478947368422,-8.076057894736842,2.0
30,0.8591341379310344,-8.078951724137932,2.0
31,1.7275193548387098,-8.068951612903225,2.0
32,2.596990625,-8.056278125,2.0
33,3.463846666666667,-8.038066666666667,2.0
34,4.333826315789474,-8.014294736842107,2.0
35,5.203711111111111,-7.987125925925925,2.0
36,6.065192592592592,-7.95728888888889,2.0
37,6.936626086956522,-7.916108695652175,2.0
38,7.799295833333335,-7.871279166666667,2.0
39,8.667223076923076,-7.8231307692307706,2.0
40,-8.818858823529412,-6.419800000000001,3.0
41,-7.93989393939394,-6.463933333333333,3.0
42,-7.056253571428572,-6.511892857142857,3.0
