,X-coord,Y-coord,w
0,-8.407278260869564,-14.679521739130433,1.0
1,-7.567596296296296,-14.724592592592593,1.0
2,-6.723975862068965,-14.768724137931036,1.0
3,-5.884554545454546,-14.806333333333333,1.0
4,-5.0407166666666665,-14.838533333333336,1.0
5,-4.201425925925926,-14.867555555555557,1.0
6,-3.3563875000000003,-14.889708333333331,1.0
7,-2.516938709677419,-14.908032258064516,1.0
8,-1.6739724137931034,-14.918310344827587,1.0
9,-0.8344787096774193,-14.925612903225804,1.0
10,0.8324153846153847,-14.926153846153845,1.0
11,1.6759249999999999,-14.91784375,1.0
12,2.5136513513513505,-14.904675675675678,1.0
13,3.3612340909090914,-14.888340909090909,1.0
14,4.202954285714286,-14.86662857142857,1.0
15,5.042786206896552,-14.839724137931034,1.0
16,5.883007142857143,-14.806071428571428,1.0
17,6.724366666666667,-14.76760606060606,1.0
18,7.5680703703703704,-14.724851851851852,1.0
19,8.408521875,-14.68,1.0
20,-8.622646666666666,-13.563133333333335,2.0
21,-7.762570370370371,-13.609925925925927,2.0
22,-6.90094358974359,-13.654384615384616,2.0
23,-6.034707407407409,-13.688925925925927,2.0
24,-5.173835294117646,-13.723294117647058,2.0
25,-4.310903125,-13.75275,2.0
26,-3.4500176470588233,-13.77485294117647,2.0
27,-2.5829517241379314,-13.790965517241379,2.0
28,-1.7192148148148148,-13.803777777777778,2.0
29,-0.857224761904762,-13.813333333333333,2.0
30,0.8574822727272727,-13.813954545454548,2.0
31,1.7193548387096775,-13.80577419354839,2.0
32,2.5844571428571426,-13.792809523809524,2.0
33,3.446771875,-13.7756875,2.0
34,4.3102875,-13.75359375,2.0
35,5.170918518518517,-13.725259259259259,2.0
36,6.033764,-13.69116,2.0
37,6.900048387096774,-13.651612903225805,2.0
38,7.763385714285714,-13.610107142857142,2.0
39,8.626043750000001,-13.5635625,2.0
40,-8.780632258064518,-12.301516129032256,3.0
41,-7.907288235294118,-12.34985294117647,3.0
42,-7.028320689655172,-12.393965517241378,3.0
43,-6.149375,-12.431535714285717,3.0
44,-5.268324999999999,-12.4659,3.0
45,-4.392852941176471,-12.493294117647059,3.0
46,-3.5115541666666665,-12.51675,3.0
47,-2.63113870967742,-12.535322580645156,3.0
48,-1.7540290322580645,-12.548516129032258,3.0
49,-0.8720426923076924,-12.556999999999999,3.0
50,0.8689785714285715,-12.55842857142857,3.0
51,1.7535705882352943,-12.54964705882353,3.0
52,2.6312538461538466,-12.533487179487178,3.0
53,3.5141161290322582,-12.516967741935487,3.0
54,4.391678571428572,-12.490714285714285,3.0
55,5.2702620689655175,-12.465793103448277,3.0
56,6.147626923076923,-12.431423076923078,3.0
57,7.027736,-12.39384,3.0
58,7.9089074074074075,-12.350925925925923,3.0
59,8.7816,-12.301142857142858,3.0
60,-8.905589999999998,-10.941200000000002,4.0
61,-8.015944827586207,-10.988724137931033,4.0
62,-7.1269730769230755,-11.0355,4.0
63,-6.235203125,-11.072375000000001,4.0
64,-5.344694444444445,-11.108722222222223,4.0
65,-4.452650000000001,-11.1361,4.0
66,-3.562025925925926,-11.159592592592592,4.0
67,-2.6676428571428574,-11.177714285714286,4.0
68,-1.7759964285714285,-11.18925,4.0
69,-0.8830874358974359,-11.198384615384615,4.0
70,0.8834889999999999,-11.201866666666666,4.0
71,1.7770083333333335,-11.193083333333332,4.0
72,2.669438461538461,-11.178743589743588,4.0
73,3.560492,-11.15936,4.0
74,4.454609999999999,-11.13593333333333,4.0
75,5.3436531249999994,-11.10834375,4.0
76,6.236841935483873,-11.07367741935484,4.0
77,7.124795652173911,-11.035391304347828,4.0
78,8.015532142857143,-10.992428571428572,4.0
79,8.908169696969695,-10.94269696969697,4.0
80,-9.003718181818183,-9.509565151515151,5.0
81,-8.103764539007091,-9.558180851063831,5.0
82,-7.205034591194969,-9.603696226415096,5.0
83,-6.305217449664429,-9.641204026845637,5.0
84,-5.403502127659575,-9.675521985815603,5.0
85,-4.502570921985815,-9.703760283687943,5.0
86,-3.6009860139860144,-9.727065734265736,5.0
87,-2.6985927007299266,-9.744360583941605,5.0
88,-1.7971507042253518,-9.757442253521129,5.0
89,-0.8934992361111109,-9.765811805555554,5.0
90,0.8934679487179489,-9.766117948717948,5.0
91,1.7966885542168674,-9.75776265060241,5.0
92,2.6989910958904106,-9.744996575342466,5.0
93,3.6004833333333335,-9.72631515151515,5.0
94,4.503315328467153,-9.70270802919708,5.0
95,5.40359014084507,-9.675830985915493,5.0
96,6.304805673758865,-9.64114964539007,5.0
97,7.204556862745098,-9.602271241830065,5.0
98,8.104619014084507,-9.559610563380282,5.0
99,9.003107936507936,-9.509174603174605,5.0
100,-9.085694117647058,-8.0197,6.0
101,-8.179085,-8.069995,6.0
102,-7.270090322580644,-8.11251612903226,6.0
103,-6.363124,-8.14986,6.0
104,-5.452359375,-8.1848,6.0
105,-4.5448,-8.212976,6.0
106,-3.6334774193548385,-8.238070967741937,6.0
107,-2.722909090909091,-8.252604545454545,6.0
108,-1.8110434782608698,-8.26700434782609,6.0
109,-0.9005096153846155,-8.272973076923078,6.0
110,0.9005290625,-8.27511875,6.0
111,1.8115029411764705,-8.266517647058821,6.0
112,2.7236434782608696,-8.254739130434784,6.0
113,3.6330350000000005,-8.23606,6.0
114,4.542971999999999,-8.211204,6.0
115,5.45146551724138,-8.184231034482758,6.0
116,6.3614500000000005,-8.151223529411764,6.0
117,7.269309677419356,-8.115241935483871,6.0
118,8.177111428571427,-8.068902857142858,6.0
119,9.0836,-8.020690322580643,6.0
120,-9.152006666666667,-6.486806666666666,7.0
121,-8.237246153846153,-6.532934615384615,7.0
122,-7.324721739130434,-6.575130434782609,7.0
123,-6.409335483870969,-6.614448387096775,7.0
124,-5.4928923076923075,-6.646776923076923,7.0
125,-4.578927272727273,-6.67589393939394,7.0
126,-3.6609871794871798,-6.699392307692306,7.0
127,-2.7443705882352942,-6.717332352941177,7.0
128,-1.827456,-6.7291240000000005,7.0
129,-0.9082886486486486,-6.736445945945946,7.0
130,0.9072221875,-6.736840624999999,7.0
131,1.827234375,-6.728837500000001,7.0
132,2.7447083333333335,-6.718233333333333,7.0
133,3.660533333333334,-6.699148148148147,7.0
134,4.57902,-6.676874285714286,7.0
135,5.49528947368421,-6.64833947368421,7.0
136,6.4086125,-6.61606875,7.0
137,7.324073913043478,-6.577904347826086,7.0
138,8.239069565217394,-6.534352173913043,7.0
139,9.151433333333332,-6.485739999999998,7.0
140,-9.206296666666669,-4.911650000000001,8.0
141,-8.290665384615384,-4.957465384615385,8.0
142,-7.370470967741936,-5.004951612903225,8.0
143,-6.449634482758619,-5.039299999999999,8.0
144,-5.526272727272728,-5.074578787878789,8.0
145,-4.604764,-5.100312,8.0
146,-3.685628125,-5.122921874999999,8.0
147,-2.762604347826087,-5.144165217391305,8.0
148,-1.8375374999999998,-5.153165625,8.0
149,-0.9124151612903225,-5.161532258064517,8.0
150,0.9137603225806452,-5.161632258064516,8.0
151,1.840385714285714,-5.152592857142857,8.0
152,2.7606125,-5.1411291666666665,8.0
153,3.68446,-5.122959999999999,8.0
154,4.607575675675675,-5.101018918918918,8.0
155,5.52823,-5.072963333333332,8.0
156,6.450456,-5.040328,8.0
157,7.368728571428572,-5.00076,8.0
158,8.288632,-4.959052000000001,8.0
159,9.208215151515152,-4.914081818181819,8.0
160,-9.252992592592593,-3.3057925925925926,9.0
161,-8.331622222222222,-3.351848148148148,9.0
162,-7.407827999999999,-3.3978,9.0
163,-6.483109375,-3.4347531250000003,9.0
164,-5.556510526315789,-3.467947368421053,9.0
165,-4.629411999999999,-3.4946680000000003,9.0
166,-3.7015846153846157,-3.5182461538461536,9.0
167,-2.7735884615384614,-3.5351538461538463,9.0
168,-1.8489742857142857,-3.549525714285714,9.0
169,-0.9195180645161292,-3.5553322580645155,9.0
170,0.9201507894736842,-3.5532184210526316,9.0
171,1.8447272727272728,-3.5454575757575757,9.0
172,2.7728333333333333,-3.5363800000000003,9.0
173,3.703702777777778,-3.518180555555555,9.0
174,4.631026666666668,-3.4930766666666666,9.0
175,5.557384375,-3.4663250000000003,9.0
176,6.481070967741935,-3.434893548387097,9.0
177,7.405983870967742,-3.3972322580645162,9.0
178,8.33216896551724,-3.3558206896551717,9.0
179,9.255542424242424,-3.3076848484848487,9.0
180,-9.29588620689655,-1.675734482758621,10.0
181,-8.365316666666669,-1.7226583333333334,10.0
182,-7.436657692307692,-1.7656153846153846,10.0
183,-6.5080124999999995,-1.80156875,10.0
184,-5.577365789473684,-1.8363105263157897,10.0
185,-4.6515,-1.858006896551724,10.0
186,-3.719578787878788,-1.8794181818181819,10.0
187,-2.7866647058823526,-1.8971088235294113,10.0
188,-1.8529580645161292,-1.9130129032258065,10.0
189,-0.9239214285714284,-1.9212535714285714,10.0
190,0.9226953124999999,-1.919653125,10.0
191,1.858025,-1.9094714285714285,10.0
192,2.7849782608695652,-1.8964304347826089,10.0
193,3.7196000000000002,-1.88124,10.0
194,4.647646666666668,-1.858183333333333,10.0
195,5.579562068965516,-1.8328517241379312,10.0
196,6.5098125,-1.8000958333333335,10.0
197,7.439894444444444,-1.7667916666666668,10.0
198,8.367111111111111,-1.7219527777777779,10.0
199,9.294579310344828,-1.6787275862068967,10.0
200,-9.327030232558139,-0.02327041627906977,11.0
201,-8.39515625,-0.06864034375,11.0
202,-7.463690000000001,-0.10968059999999998,11.0
203,-6.532745833333334,-0.149535,11.0
204,-5.598545454545454,-0.1781430303030303,11.0
205,-4.66695,-0.206967,11.0
206,-3.730326923076923,-0.22527884615384614,11.0
207,-2.7979576923076923,-0.2420742307692308,11.0
208,-1.863171052631579,-0.25271868421052635,11.0
209,-0.9274723076923078,-0.26486384615384617,11.0
210,0.9280606896551724,-0.26404689655172414,11.0
211,1.8624192307692309,-0.2539834615384615,11.0
212,2.7971055555555555,-0.24064833333333338,11.0
213,3.73209393939394,-0.22768181818181818,11.0
214,4.666932,-0.2021524,11.0
215,5.601804166666667,-0.17730625,11.0
216,6.533987096774193,-0.14534290322580645,11.0
217,7.4672241379310345,-0.11144327586206897,11.0
218,8.395677777777777,-0.0691977037037037,11.0
219,9.323899999999998,-0.023978810810810814,11.0
220,-9.352535714285713,1.649975,12.0
221,-8.419678125,1.605253125,12.0
222,-7.488289285714286,1.5677535714285715,12.0
223,-6.550475,1.5300857142857143,12.0
224,-5.614382142857141,1.4999571428571428,12.0
225,-4.679697368421053,1.470684210526316,12.0
226,-3.7424882352941173,1.4542970588235296,12.0
227,-2.804078260869565,1.4338869565217391,12.0
228,-1.8685275862068969,1.421313793103448,12.0
229,-0.9297963636363635,1.414590909090909,12.0
230,0.93003,1.4190266666666669,12.0
231,1.8668964285714285,1.4228178571428571,12.0
232,2.8056142857142854,1.4344199999999998,12.0
233,3.742997435897436,1.4514282051282048,12.0
234,4.680127586206897,1.473010344827586,12.0
235,5.617529032258066,1.4994322580645163,12.0
236,6.551081481481482,1.5282666666666667,12.0
237,7.484734482758619,1.5653620689655172,12.0
238,8.417932432432432,1.606386486486486,12.0
239,9.350107142857143,1.6530142857142855,12.0
240,-9.370414705882354,3.3397823529411763,13.0
241,-8.4380875,3.2935166666666666,13.0
242,-7.502856,3.258336,13.0
243,-6.564296774193548,3.221970967741936,13.0
244,-5.626287096774194,3.192145161290323,13.0
245,-4.68916875,3.1633843749999997,13.0
246,-3.7506821428571433,3.1479749999999997,13.0
247,-2.811238235294118,3.13005294117647,13.0
248,-1.8694290322580644,3.117032258064516,13.0
249,-0.9306592857142857,3.1123857142857143,13.0
250,0.9289536363636365,3.1107909090909094,13.0
251,1.8708227272727271,3.116872727272727,13.0
252,2.8114833333333333,3.126133333333333,13.0
253,3.7518749999999996,3.14803125,13.0
254,4.688817857142857,3.1669857142857145,13.0
255,5.626034482758621,3.186968965517242,13.0
256,6.564909090909089,3.2259590909090905,13.0
257,7.501395454545454,3.2569727272727276,13.0
258,8.438286486486485,3.294897297297297,13.0
259,9.371236363636363,3.3414090909090906,13.0
