5.000000000000000000e-01,-3.843000000000000416e+00,3.170784812141201354e-03,-8.049767672691819698e+00
5.250000000000000222e-01,-3.843000000000000416e+00,3.110025137990329869e-03,-6.532160659811476755e+00
5.500000000000000444e-01,-3.843000000000000416e+00,3.010079534836697639e-03,-4.968698401453846003e+00
5.749999999999999556e-01,-3.843000000000000416e+00,2.930075714348706790e-03,-3.371506479264191558e+00
5.999999999999999778e-01,-3.843000000000000416e+00,2.878772512237322365e-03,-1.744957374158335517e+00
6.250000000000000000e-01,-3.843000000000000416e+00,2.788048632091205768e-03,-9.250959652278559209e-02
6.500000000000000222e-01,-3.843000000000000416e+00,2.732755703558675635e-03,1.579934967341432239e+00
6.750000000000000444e-01,-3.843000000000000416e+00,2.673329767838556956e-03,3.270964546517468374e+00
6.999999999999999556e-01,-3.843000000000000416e+00,2.608663638031329373e-03,4.976028087070230477e+00
4.000000000000000222e-01,-3.143000000000000238e+00,3.526866030082285650e-03,-1.258672476303526899e+01
4.249999999999999889e-01,-3.143000000000000238e+00,3.397475887365357036e-03,-1.139388324059501656e+01
4.500000000000000111e-01,-3.143000000000000238e+00,3.313264643385268465e-03,-1.007314874074251598e+01
4.749999999999999778e-01,-3.143000000000000238e+00,3.249765564519419871e-03,-8.661548405665779882e+00
5.000000000000000000e-01,-3.143000000000000238e+00,3.156899787141554097e-03,-7.181775139877220049e+00
5.250000000000000222e-01,-3.143000000000000238e+00,3.090160989805604882e-03,-5.650467895112772254e+00
5.500000000000000444e-01,-3.143000000000000238e+00,2.989908856020577661e-03,-4.075790992011993907e+00
5.749999999999999556e-01,-3.143000000000000238e+00,2.938263040387531846e-03,-2.468994967793638917e+00
5.999999999999999778e-01,-3.143000000000000238e+00,2.857122948886041923e-03,-8.318994201063855121e-01
6.250000000000000000e-01,-3.143000000000000238e+00,2.787979596608858128e-03,8.281658465934549351e-01
6.500000000000000222e-01,-3.143000000000000238e+00,2.708111745500804777e-03,2.508856220358237632e+00
6.750000000000000444e-01,-3.143000000000000238e+00,2.642736904182574429e-03,4.205468387158948218e+00
6.999999999999999556e-01,-3.143000000000000238e+00,2.576419982212409861e-03,5.916078893374762337e+00
4.000000000000000222e-01,-2.442999999999999616e+00,3.525870359021015567e-03,-1.179344045410195996e+01
4.249999999999999889e-01,-2.442999999999999616e+00,3.429105541228728935e-03,-1.057576369225936475e+01
4.500000000000000111e-01,-2.442999999999999616e+00,3.335929881564888427e-03,-9.233121248141793913e+00
4.749999999999999778e-01,-2.442999999999999616e+00,3.225135914031718870e-03,-7.802587650282715614e+00
5.000000000000000000e-01,-2.442999999999999616e+00,3.144774129435140911e-03,-6.308046472812824490e+00
5.250000000000000222e-01,-2.442999999999999616e+00,3.062429004926721116e-03,-4.762919999830544704e+00
5.500000000000000444e-01,-2.442999999999999616e+00,2.997465513061717182e-03,-3.177868171939171482e+00
5.749999999999999556e-01,-2.442999999999999616e+00,2.907764632469833632e-03,-1.558694137962909787e+00
5.999999999999999778e-01,-2.442999999999999616e+00,2.827382828514762685e-03,8.626737932887049154e-02
6.250000000000000000e-01,-2.442999999999999616e+00,2.791105485521827058e-03,1.752808715081590973e+00
6.500000000000000222e-01,-2.442999999999999616e+00,2.701237007739654833e-03,3.440687603964146302e+00
6.750000000000000444e-01,-2.442999999999999616e+00,2.619959236202405988e-03,5.143816929483739919e+00
6.999999999999999556e-01,-2.442999999999999616e+00,2.555680527086089462e-03,6.858072272628422894e+00
4.000000000000000222e-01,-1.742999999999999883e+00,3.504872415269298137e-03,-1.099470452807168996e+01
4.249999999999999889e-01,-1.742999999999999883e+00,3.407754891577638359e-03,-9.749180362062595862e+00
4.500000000000000111e-01,-1.742999999999999883e+00,3.291820779512794580e-03,-8.384715818501282669e+00
4.749999999999999778e-01,-1.742999999999999883e+00,3.208433652223491046e-03,-6.937927973426880612e+00
5.000000000000000000e-01,-1.742999999999999883e+00,3.129843546605785582e-03,-5.428383145606788140e+00
5.250000000000000222e-01,-1.742999999999999883e+00,3.043303719911813129e-03,-3.869717547817434600e+00
5.500000000000000444e-01,-1.742999999999999883e+00,2.980796086535939405e-03,-2.273447724564998662e+00
5.749999999999999556e-01,-1.742999999999999883e+00,2.891469647859004101e-03,-6.447563171289483197e-01
5.999999999999999778e-01,-1.742999999999999883e+00,2.820074881016531101e-03,1.008737288506689200e+00
6.250000000000000000e-01,-1.742999999999999883e+00,2.738804257636081804e-03,2.684323016028157483e+00
6.500000000000000222e-01,-1.742999999999999883e+00,2.670499190503573643e-03,4.377280550135002279e+00
6.750000000000000444e-01,-1.742999999999999883e+00,2.592120088661938743e-03,6.085039087557571946e+00
6.999999999999999556e-01,-1.742999999999999883e+00,2.558236928140266223e-03,7.803590210485031875e+00
4.000000000000000222e-01,-1.042999999999999927e+00,3.508193086568052368e-03,-1.019010736822450447e+01
4.249999999999999889e-01,-1.042999999999999927e+00,3.399569767545087239e-03,-8.917175560381870980e+00
4.500000000000000111e-01,-1.042999999999999927e+00,3.290147043289932613e-03,-7.531707423420685998e+00
4.749999999999999778e-01,-1.042999999999999927e+00,3.203401849536278816e-03,-6.067983511960790111e+00
5.000000000000000000e-01,-1.042999999999999927e+00,3.110923338297798876e-03,-4.542911474766173185e+00
5.250000000000000222e-01,-1.042999999999999927e+00,3.032349273367282525e-03,-2.972377602426857557e+00
5.500000000000000444e-01,-1.042999999999999927e+00,2.939329300958960084e-03,-1.363995071162743544e+00
5.749999999999999556e-01,-1.042999999999999927e+00,2.871907833832389352e-03,2.737623723521563912e-01
5.999999999999999778e-01,-1.042999999999999927e+00,2.807115241869800881e-03,1.936100985755430104e+00
6.250000000000000000e-01,-1.042999999999999927e+00,2.736171961244547850e-03,3.618202423620165753e+00
6.500000000000000222e-01,-1.042999999999999927e+00,2.651618885568205689e-03,5.317425586469855858e+00
6.750000000000000444e-01,-1.042999999999999927e+00,2.581085822882673783e-03,7.030557006430101730e+00
6.999999999999999556e-01,-1.042999999999999927e+00,2.502241344479141493e-03,8.754179409293529446e+00
4.000000000000000222e-01,-3.430000000000000271e-01,3.514878460470060879e-03,-9.379283928095235368e+00
4.249999999999999889e-01,-3.430000000000000271e-01,3.411587278656340403e-03,-8.079746609626894838e+00
4.500000000000000111e-01,-3.430000000000000271e-01,3.294580234789986576e-03,-6.673908237321619197e+00
4.749999999999999778e-01,-3.430000000000000271e-01,3.179219920016051245e-03,-5.190771930180370752e+00
5.000000000000000000e-01,-3.430000000000000271e-01,3.095003350459703609e-03,-3.652200720467185580e+00
5.250000000000000222e-01,-3.430000000000000271e-01,2.997187997950761205e-03,-2.068643556409030637e+00
5.500000000000000444e-01,-3.430000000000000271e-01,2.928843005262063773e-03,-4.500990333166474122e-01
5.749999999999999556e-01,-3.430000000000000271e-01,2.847150066670433178e-03,1.197170569398917417e+00
5.999999999999999778e-01,-3.430000000000000271e-01,2.770340474135387678e-03,2.867918527231622328e+00
6.250000000000000000e-01,-3.430000000000000271e-01,2.703568376584357825e-03,4.557268225013888063e+00
6.500000000000000222e-01,-3.430000000000000271e-01,2.626810433954286390e-03,6.261635517347477808e+00
6.750000000000000444e-01,-3.430000000000000271e-01,2.555111358120178578e-03,7.978872411700785428e+00
6.999999999999999556e-01,-3.430000000000000271e-01,2.475837301357182961e-03,9.705792691203887657e+00
4.000000000000000222e-01,3.430000000000000271e-01,3.488519688555562649e-03,-8.577751724187640647e+00
4.249999999999999889e-01,3.430000000000000271e-01,3.357857255324272257e-03,-7.251610261513191880e+00
4.500000000000000111e-01,3.430000000000000271e-01,3.278579427486613598e-03,-5.826178608374745771e+00
4.749999999999999778e-01,3.430000000000000271e-01,3.163190051989436379e-03,-4.326692990922923698e+00
5.000000000000000000e-01,3.430000000000000271e-01,3.071313538429491959e-03,-2.773744625664058105e+00
5.250000000000000222e-01,3.430000000000000271e-01,2.985400295208692593e-03,-1.177990864514434577e+00
5.500000000000000444e-01,3.430000000000000271e-01,2.899793862102899820e-03,4.513294838200100911e-01
5.749999999999999556e-01,3.430000000000000271e-01,2.843048137684079345e-03,2.106888397678406299e+00
5.999999999999999778e-01,3.430000000000000271e-01,2.754704596385200519e-03,3.784854873143909781e+00
6.250000000000000000e-01,3.430000000000000271e-01,2.679502601596053194e-03,5.480744593198939363e+00
6.500000000000000222e-01,3.430000000000000271e-01,2.614932939854940769e-03,7.190138350933040101e+00
6.750000000000000444e-01,3.430000000000000271e-01,2.535102930399999680e-03,8.911890432241152737e+00
6.999999999999999556e-01,3.430000000000000271e-01,2.455118508534216096e-03,1.064176976118407580e+01
4.000000000000000222e-01,1.042999999999999927e+00,3.480003960408862857e-03,-7.754006887411772020e+00
4.249999999999999889e-01,1.042999999999999927e+00,3.346662878300937435e-03,-6.401503997754797837e+00
4.500000000000000111e-01,1.042999999999999927e+00,3.257125590781358767e-03,-4.954885113702627741e+00
4.749999999999999778e-01,1.042999999999999927e+00,3.132041097986612219e-03,-3.438194624985780656e+00
5.000000000000000000e-01,1.042999999999999927e+00,3.059762187872093475e-03,-1.871904365617073518e+00
5.250000000000000222e-01,1.042999999999999927e+00,2.982717519776737457e-03,-2.645960630403919045e-01
5.500000000000000444e-01,1.042999999999999927e+00,2.876905124287912341e-03,1.375111022786135839e+00
5.749999999999999556e-01,1.042999999999999927e+00,2.809002403594873347e-03,3.039259394191912378e+00
5.999999999999999778e-01,1.042999999999999927e+00,2.734079557301093664e-03,4.724503913143352385e+00
6.250000000000000000e-01,1.042999999999999927e+00,2.663937863432324672e-03,6.426597516930892873e+00
6.500000000000000222e-01,1.042999999999999927e+00,2.578764906222780727e-03,8.141643463004536230e+00
6.750000000000000444e-01,1.042999999999999927e+00,2.495733624506582277e-03,9.866857591066761302e+00
6.999999999999999556e-01,1.042999999999999927e+00,2.433683390362304400e-03,1.159790767167999626e+01
4.000000000000000222e-01,1.742999999999999883e+00,3.506594548401917224e-03,-6.925844690365066114e+00
4.249999999999999889e-01,1.742999999999999883e+00,3.368531540378584023e-03,-5.545520614859635877e+00
4.500000000000000111e-01,1.742999999999999883e+00,3.236471267196673086e-03,-4.076922778512546586e+00
4.749999999999999778e-01,1.742999999999999883e+00,3.141292164017664857e-03,-2.546075144327758721e+00
5.000000000000000000e-01,1.742999999999999883e+00,3.043369030526329923e-03,-9.648124740014158984e-01
5.250000000000000222e-01,1.742999999999999883e+00,2.972723197255403883e-03,6.534525225872641618e-01
5.500000000000000444e-01,1.742999999999999883e+00,2.869645531256310739e-03,2.303708167710716737e+00
5.749999999999999556e-01,1.742999999999999883e+00,2.783827709738944702e-03,3.977065250339502533e+00
5.999999999999999778e-01,1.742999999999999883e+00,2.710864789111612320e-03,5.669121077086263227e+00
6.250000000000000000e-01,1.742999999999999883e+00,2.629096819553322813e-03,7.376748565755520737e+00
6.500000000000000222e-01,1.742999999999999883e+00,2.552764292308315908e-03,9.096129847286199777e+00
6.750000000000000444e-01,1.742999999999999883e+00,2.459255666235109650e-03,1.082466825139091959e+01
6.999999999999999556e-01,1.742999999999999883e+00,2.388689777437760266e-03,1.255924940255613720e+01
4.000000000000000222e-01,2.442999999999999616e+00,3.495953571384297943e-03,-6.091134224079540083e+00
4.249999999999999889e-01,2.442999999999999616e+00,3.341768357540113137e-03,-4.683475378978132930e+00
4.500000000000000111e-01,2.442999999999999616e+00,3.242133850723668501e-03,-3.195996181772457145e+00
4.749999999999999778e-01,2.442999999999999616e+00,3.118997718455998342e-03,-1.646810119033827124e+00
5.000000000000000000e-01,2.442999999999999616e+00,3.030333399573436910e-03,-5.263773990037657474e-02
5.250000000000000222e-01,2.442999999999999616e+00,2.948527255141112930e-03,1.577968322337710116e+00
5.500000000000000444e-01,2.442999999999999616e+00,2.851340537653581763e-03,3.236940037216842203e+00
5.749999999999999556e-01,2.442999999999999616e+00,2.787393978123822811e-03,4.916856554687917935e+00
5.999999999999999778e-01,2.442999999999999616e+00,2.682236466986463556e-03,6.617602559507829163e+00
6.250000000000000000e-01,2.442999999999999616e+00,2.617417214870709254e-03,8.330041670340701643e+00
6.500000000000000222e-01,2.442999999999999616e+00,2.533315197633220946e-03,1.005291195707135721e+01
6.750000000000000444e-01,2.442999999999999616e+00,2.461560570493733207e-03,1.178381856247412784e+01
6.999999999999999556e-01,2.442999999999999616e+00,2.366823526331720065e-03,1.352060090785225732e+01
4.000000000000000222e-01,3.143000000000000238e+00,3.501621560810169471e-03,-5.249442288325621320e+00
4.249999999999999889e-01,3.143000000000000238e+00,3.342816473795993948e-03,-3.815894267672839568e+00
4.500000000000000111e-01,3.143000000000000238e+00,3.237447487811526917e-03,-2.308003187820218294e+00
4.749999999999999778e-01,3.143000000000000238e+00,3.121043448273091818e-03,-7.431140021494712089e-01
5.000000000000000000e-01,3.143000000000000238e+00,3.023613970533404593e-03,8.648980364608780391e-01
5.250000000000000222e-01,3.143000000000000238e+00,2.943882380002951944e-03,2.505998184014349928e+00
5.500000000000000444e-01,3.143000000000000238e+00,2.840191192004007902e-03,4.175001475428782527e+00
5.749999999999999556e-01,3.143000000000000238e+00,2.771907469014461920e-03,5.863001454203412344e+00
5.999999999999999778e-01,3.143000000000000238e+00,2.674397730888975009e-03,7.568776948676855909e+00
6.250000000000000000e-01,3.143000000000000238e+00,2.595145445337785402e-03,9.286690931091133194e+00
6.500000000000000222e-01,3.143000000000000238e+00,2.505112693765201414e-03,1.101407284573109990e+01
6.750000000000000444e-01,3.143000000000000238e+00,2.418169037393704413e-03,1.274767511238642115e+01
6.999999999999999556e-01,3.143000000000000238e+00,2.348392348219573763e-03,1.448455556198463157e+01
4.000000000000000222e-01,3.843000000000000416e+00,3.486223958849842507e-03,-4.401624274079593668e+00
4.249999999999999889e-01,3.843000000000000416e+00,3.332466365221791252e-03,-2.941343429166712209e+00
4.500000000000000111e-01,3.843000000000000416e+00,3.218273958930667304e-03,-1.413314551494940563e+00
4.749999999999999778e-01,3.843000000000000416e+00,3.104482502736696879e-03,1.666996022592349136e-01
5.000000000000000000e-01,3.843000000000000416e+00,3.006126747451548595e-03,1.788007738026274884e+00
5.250000000000000222e-01,3.843000000000000416e+00,2.902693236827244474e-03,3.440618882190388472e+00
5.500000000000000444e-01,3.843000000000000416e+00,2.833200010914733221e-03,5.116976882607373156e+00
5.749999999999999556e-01,3.843000000000000416e+00,2.745596400270632065e-03,6.812468530182484550e+00
5.999999999999999778e-01,3.843000000000000416e+00,2.663870960056949778e-03,8.523971480296273384e+00
6.250000000000000000e-01,3.843000000000000416e+00,2.568047863725634802e-03,1.024612005032336803e+01
6.500000000000000222e-01,3.843000000000000416e+00,2.488331150038018778e-03,1.197683656528304574e+01
6.750000000000000444e-01,3.843000000000000416e+00,2.390967523892965386e-03,1.371253199489696506e+01
6.999999999999999556e-01,3.843000000000000416e+00,2.315432575935948752e-03,1.545014335506756176e+01
4.000000000000000222e-01,4.543000000000000149e+00,3.469826764281372204e-03,-3.546730774811604814e+00
4.249999999999999889e-01,4.543000000000000149e+00,3.336864119450763666e-03,-2.061384914934102586e+00
4.500000000000000111e-01,4.543000000000000149e+00,3.231474463807915490e-03,-5.141890207064018226e-01
4.749999999999999778e-01,4.543000000000000149e+00,3.123776063271503471e-03,1.081951357016735393e+00
5.000000000000000000e-01,4.543000000000000149e+00,3.004263908227608210e-03,2.715185566978322917e+00
5.250000000000000222e-01,4.543000000000000149e+00,2.916799305063228018e-03,4.377664542010621496e+00
5.500000000000000444e-01,4.543000000000000149e+00,2.818282754381379492e-03,6.063327254290513224e+00
5.749999999999999556e-01,4.543000000000000149e+00,2.706611793047850739e-03,7.767432476212394299e+00
5.999999999999999778e-01,4.543000000000000149e+00,2.661829728790455606e-03,9.481874550215540154e+00
6.250000000000000000e-01,4.543000000000000149e+00,2.532980235615727230e-03,1.121007894692734475e+01
6.500000000000000222e-01,4.543000000000000149e+00,2.479705986467100731e-03,1.294256169360685327e+01
6.750000000000000444e-01,4.543000000000000149e+00,2.368772763455935515e-03,1.468017335003081847e+01
6.999999999999999556e-01,4.543000000000000149e+00,2.294085424700347334e-03,1.641751849957810805e+01
4.000000000000000222e-01,5.243000000000000327e+00,3.523107399652632751e-03,-2.688724424737023000e+00
4.249999999999999889e-01,5.243000000000000327e+00,3.359661011624091344e-03,-1.176400219535359781e+00
4.500000000000000111e-01,5.243000000000000327e+00,3.186970290031420228e-03,3.926509230891837010e-01
4.749999999999999778e-01,5.243000000000000327e+00,3.109602066429940481e-03,2.002438125386082124e+00
5.000000000000000000e-01,5.243000000000000327e+00,3.002813873815781895e-03,3.647920635664446465e+00
5.250000000000000222e-01,5.243000000000000327e+00,2.899913693794973352e-03,5.320662400623795918e+00
5.500000000000000444e-01,5.243000000000000327e+00,2.805225123787832148e-03,7.014658098959791310e+00
5.749999999999999556e-01,5.243000000000000327e+00,2.715612623800925905e-03,8.723285862783628275e+00
5.999999999999999778e-01,5.243000000000000327e+00,2.643463980532031413e-03,1.044470603663233099e+01
6.250000000000000000e-01,5.243000000000000327e+00,2.545120450421189603e-03,1.217461091405922602e+01
6.500000000000000222e-01,5.243000000000000327e+00,2.449883136263940591e-03,1.391024533918413475e+01
6.750000000000000444e-01,5.243000000000000327e+00,2.346929478083558621e-03,1.564835726984630071e+01
6.999999999999999556e-01,5.243000000000000327e+00,2.276973911562057019e-03,1.738640275181451500e+01
